title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
North by Northwest,161,194,11,13275000.0,4000000.0,3.31875,4.387423688635715,3.3957990000000002,1,3,2.0
The Apartment,162,195,3,25000000.0,3000000.0,8.333333333333334,4.32538202544333,4.120821827850877,1,4,1.0
Some Like It Hot,163,195,3,25000000.0,2883848.0,8.668972844615944,4.32538202544333,8.668972844615944,1,4,1.0
Charade,161,191,3,13474588.0,4000000.0,3.368647,2.694177613640767,3.3957990000000002,1,2,1.0
My Fair Lady,159,196,6,72070731.0,17000000.0,4.239454764705882,4.239454764705882,3.305986191036415,3,1,1.0
Sabrina,164,195,3,10000000.0,2238813.0,4.466652641377372,4.32538202544333,2.800036847004476,1,4,1.0
The Wizard of Oz,165,197,2,33754967.0,2777000.0,12.15519157364062,7.098341885031196,6.477055246279769,1,1,1.0
2001: A Space Odyssey,166,198,8,68700000.0,10500000.0,6.542857142857143,4.712040708091378,6.542857142857143,1,2,1.0
To Catch a Thief,161,194,7,8750000.0,2500000.0,3.5,4.387423688635715,3.3957990000000002,1,3,2.0
The Adventures of Robin Hood,167,199,4,3981000.0,2033000.0,1.958189867191343,2.4790949335956713,1.958189867191343,1,1,1.0
Giant,168,200,4,35000000.0,5400000.0,6.481481481481482,4.56892034490243,4.779584743271972,1,1,1.0
Around the World in Eighty Days,169,201,2,42000000.0,6000000.0,7.0,4.0769178148148155,3.6290296212121214,2,2,1.0
It's a Wonderful Life,160,202,6,9644124.0,3180000.0,3.032743396226415,2.3784406636304487,6.142540120915058,1,1,1.0
Cat on a Hot Tin Roof,168,203,6,17570324.0,3000000.0,5.8567746666666665,4.346628158730159,4.779584743271972,3,2,1.0
Maximum Risk,5,204,4,51702483.0,25000000.0,2.06809932,2.06809932,2.4672083983288373,8,1,1.0
Michael Collins,45,80,6,16900000.0,28000000.0,0.6035714285714285,1.1871636812629398,4.34228698045841,3,3,1.0
Last Man Standing,19,129,4,47267001.0,67000000.0,0.7054776268656716,1.877108832219578,2.4501322054249046,16,6,1.0
Set It Off,170,29,6,41590886.0,9000000.0,4.621209555555556,3.64108586929395,2.6193344316239315,1,3,1.0
Extreme Measures,84,86,6,17380126.0,38000000.0,0.45737173684210525,2.4352066966751558,1.5801004252617539,2,4,1.0
The Chamber,171,205,7,22540359.0,50000000.0,0.45080718,1.7276950062497605,1.3500274986928105,1,4,1.0
"20,000 Leagues Under the Sea",172,206,2,28200000.0,5000000.0,5.64,2.5982044885756013,5.001212121212121,1,5,1.0
Cool Runnings,173,100,3,154864401.0,14000000.0,11.061742928571428,6.478902258734648,11.061742928571428,1,3,1.0
The Sword in the Stone,174,158,1,22182353.0,3000000.0,7.394117666666666,7.816676572222222,7.394117666666666,1,3,1.0
Robin Hood: Prince of Thieves,90,207,2,390493908.0,48000000.0,8.13528975,2.7563884370046083,2.3886601822748914,1,1,1.0
Bedknobs and Broomsticks,175,208,2,17900000.0,20000000.0,0.895,0.895,0.895,1,1,1.0
The Fox and the Hound,176,209,2,29800000.0,12000000.0,2.4833333333333334,1.6674405066666667,2.4833333333333334,1,1,1.0
Die Hard,19,55,4,140767956.0,28000000.0,5.027427,3.7505103664775916,2.4501322054249046,16,4,2.0
The Lawnmower Man,177,77,10,32101000.0,10000000.0,3.2101,1.6083723333333335,3.2101,1,1,1.0
Secrets & Lies,178,210,6,13417292.0,4500000.0,2.9816204444444443,2.6235765972222223,2.9816204444444443,1,1,1.0
Surviving Picasso,8,81,6,1985001.0,16000000.0,0.1240625625,2.327586523647774,2.0778797116921046,5,4,2.0
The Long Kiss Goodnight,9,9,7,89456761.0,65000000.0,1.3762578615384615,2.02427800787436,1.6896375332417584,1,1,2.0
The Ghost and the Darkness,7,211,2,75000000.0,50000000.0,1.5,2.3558581705357144,2.582920902593713,1,2,1.0
Get on the Bus,179,51,6,5731103.0,2400000.0,2.387959583333333,1.7177060798697596,2.387959583333333,1,8,1.0
Romeo + Juliet,180,212,6,147298761.0,14500000.0,10.15853524137931,8.295844153475644,4.202734063473315,7,2,1.0
Sleepers,10,75,7,165615285.0,44000000.0,3.76398375,2.5843410471153088,2.00568133736033,4,1,1.0
Willy Wonka & the Chocolate Factory,181,213,14,4000000.0,3000000.0,1.3333333333333333,1.3333333333333333,3.402513225380899,1,1,1.0
A Fish Called Wanda,182,214,3,62493712.0,7500000.0,8.332494933333333,8.332494933333333,8.332494933333333,1,1,1.0
Life of Brian,183,215,3,20045115.0,4000000.0,5.01127875,5.01127875,5.01127875,1,1,1.0
The Great Race,162,193,2,25333333.0,12000000.0,2.1111110833333333,2.608130140105145,4.120821827850877,1,1,1.0
Weekend at Bernie's,184,216,3,30218387.0,6500000.0,4.648982615384615,6.4982547743589745,5.884590974358975,1,1,1.0
Basic Instinct,7,64,12,352927224.0,49000000.0,7.202596408163266,3.550856213058654,2.582920902593713,3,1,1.0
The Doors,185,8,6,34416893.0,38000000.0,0.9057077105263158,2.411277523714331,1.3387364568587803,1,9,1.0
Glengarry Glen Ross,4,205,7,10725228.0,12500000.0,0.85801824,1.7276950062497605,2.77357352398917,5,4,1.0
Sophie's Choice,39,217,6,30036000.0,12000000.0,2.503,4.6619128414834625,3.6047136756018787,7,4,1.0
Days of Thunder,99,53,2,157920733.0,60000000.0,2.632012216666667,3.0036939879581808,4.492738524294103,3,1,1.0
The Funeral,186,218,7,1227324.0,12500000.0,0.09818592,0.09818592,1.1349550445833334,1,1,1.0
The People vs. Larry Flynt,71,219,6,20300385.0,36000000.0,0.5638995833333333,1.0546800954674795,0.8411730793845316,1,3,1.0
The Return of the Pink Panther,187,193,11,41833347.0,5000000.0,8.3666694,2.608130140105145,7.002768116666666,1,1,2.0
Drop Dead Fred,188,220,3,13878334.0,6788000.0,2.0445394814378313,2.0445394814378313,2.0445394814378313,1,1,1.0
The Abyss,189,221,2,90000098.0,70000000.0,1.2857156857142857,6.187762371012771,1.2857156857142857,1,1,1.0
Escape from New York,77,119,8,50244700.0,6000000.0,8.374116666666668,2.2232268285173165,1.867476349114869,1,1,4.0
Bad Moon,190,222,10,1100000.0,7000000.0,0.15714285714285714,0.15714285714285714,0.15714285714285714,1,1,1.0
The English Patient,59,223,6,231976425.0,27000000.0,8.591719444444445,4.667240162388655,3.1967392191741433,3,2,1.0
Strictly Ballroom,191,212,3,33946224.0,3000000.0,11.315408,8.295844153475644,11.315408,1,1,1.0
The Princess Bride,111,7,2,30857814.0,16000000.0,1.928613375,2.725760910294222,1.994611263888889,1,1,1.0
Aliens,192,221,10,183316455.0,18500000.0,9.908997567567567,6.187762371012771,3.295051805601426,1,1,1.0
Lawrence of Arabia,193,224,2,69995385.0,15000000.0,4.666359,6.82510609564394,4.666359,1,1,1.0
A Clockwork Orange,194,198,8,26589000.0,2200000.0,12.085909090909091,4.712040708091378,6.258496922366523,1,2,1.0
Apocalypse Now,195,173,6,89460381.0,31500000.0,2.8400120952380954,2.3242339712378777,2.8400120952380954,1,3,1.0
GoodFellas,10,10,6,46836394.0,25000000.0,1.87345576,2.209111404155471,2.00568133736033,8,10,4.0
Alien,196,34,10,104931801.0,11000000.0,9.539254636363637,2.0460126387905593,5.443151127705628,2,2,1.0
The Blues Brothers,197,121,16,115229890.0,27000000.0,4.267773703703703,2.4086086801130167,1.8059001033352229,2,2,2.0
The Godfather: Part II,4,173,6,47542841.0,13000000.0,3.6571416153846155,2.3242339712378777,2.77357352398917,5,3,2.0
Full Metal Jacket,198,198,6,46357676.0,17000000.0,2.726922117647059,4.712040708091378,1.0113062499436556,2,2,1.0
Amadeus,199,219,6,51973029.0,18000000.0,2.8873905,1.0546800954674795,2.8873905,1,3,1.0
Raging Bull,10,10,6,23000000.0,18000000.0,1.2777777777777777,2.209111404155471,2.00568133736033,8,10,4.0
Annie Hall,28,28,3,38251425.0,4000000.0,9.56285625,3.4662135136385013,2.942049478547133,9,13,11.0
The Right Stuff,200,225,6,21500000.0,27000000.0,0.7962962962962963,1.8564595590413944,0.7962962962962963,1,2,1.0
The Terminator,68,221,4,78371200.0,6400000.0,12.2455,6.187762371012771,4.266287761831662,8,1,1.0
Glory,201,83,15,26828365.0,18000000.0,1.4904647222222223,2.3408064470548258,2.9100522739618406,1,1,1.0
Miller's Crossing,202,156,6,5080409.0,14000000.0,0.36288635714285716,3.901257814934511,0.5233286785714286,1,3,2.0
Dead Poets Society,2,226,6,235860116.0,16400000.0,14.381714390243902,4.8867474928184285,3.851135807604365,2,2,1.0
The Bridge on the River Kwai,203,224,6,27200000.0,3000000.0,9.066666666666666,6.82510609564394,6.483212377450981,1,3,1.0
Chinatown,204,103,7,30000000.0,6000000.0,5.0,2.7713707115181467,3.0193146399299176,3,3,1.0
The Treasure of the Sierra Madre,164,227,4,4307000.0,3800000.0,1.1334210526315789,2.408540074820384,2.800036847004476,1,2,1.0
The Shining,204,198,10,44017374.0,19000000.0,2.316703894736842,4.712040708091378,3.0193146399299176,1,1,1.0
Stand by Me,205,7,7,52287414.0,8000000.0,6.53592675,2.725760910294222,6.53592675,1,1,1.0
Evil Dead II,206,89,10,5923044.0,3600000.0,1.64529,1.9015709366666667,1.64529,1,3,1.0
The Great Escape,207,228,2,11744471.0,4000000.0,2.93611775,2.93611775,5.003696637445888,1,1,1.0
The Deer Hunter,10,229,6,50000000.0,15000000.0,3.3333333333333335,2.056405541666667,2.00568133736033,8,1,1.0
Groundhog Day,208,230,13,70906973.0,14600000.0,4.85664198630137,2.807705290996005,4.115000511989994,1,1,1.0
Unforgiven,103,40,17,159157447.0,14000000.0,11.368389071428572,3.849782014352873,4.4901584508114265,2,2,13.0
The Manchurian Candidate,209,189,11,96105910.0,80000000.0,1.201323875,1.5438189783248215,1.201323875,1,1,1.0
Fried Green Tomatoes,210,231,6,119418501.0,11000000.0,10.856227363636364,4.213388754545455,10.856227363636364,1,1,1.0
Patton,211,232,6,89800000.0,12000000.0,7.483333333333333,5.8933606896551725,7.483333333333333,1,1,1.0
Highlander,22,146,2,5900000.0,16000000.0,0.36875,1.5269694888888887,1.7612464082122508,1,2,2.0
Cool Hand Luke,212,233,7,16217773.0,3000000.0,5.405924333333333,5.405924333333333,3.5397387425711218,1,1,1.0
Night on Earth,24,234,3,2015810.0,3500000.0,0.5759457142857143,1.8602344714285712,1.5598108757763975,1,3,1.0
Ben-Hur,213,235,4,146900000.0,15000000.0,9.793333333333333,8.261824746031747,7.391762532689893,3,1,1.0
This Is Spinal Tap,214,7,3,4736202.0,2500000.0,1.8944808,2.725760910294222,1.8944808,1,7,1.0
Gandhi,215,236,6,77737889.0,22000000.0,3.533540409090909,2.9201792954545454,1.6069612897727272,2,2,1.0
The Unbearable Lightness of Being,94,225,3,10006806.0,17000000.0,0.5886356470588235,1.8564595590413944,2.6349834703167416,1,1,1.0
A Room with a View,216,81,6,20966644.0,3000000.0,6.9888813333333335,2.327586523647774,5.200802937121212,2,4,1.0
Pink Floyd: The Wall,217,237,16,22244207.0,12000000.0,1.8536839166666668,3.4070286962946605,1.8536839166666668,1,1,1.0
The Killing Fields,218,63,15,34700291.0,14400000.0,2.4097424305555557,0.8037067185039793,2.4097424305555557,1,1,1.0
When Harry Met Sally...,219,7,3,92823546.0,16000000.0,5.801471625,2.725760910294222,2.251966831973875,2,7,1.0
Alien³,192,25,8,159773545.0,50000000.0,3.1954709,4.06239909492541,3.295051805601426,2,1,1.0
An American Werewolf in London,220,121,10,31973249.0,10000000.0,3.1973249,2.4086086801130167,3.1973249,1,1,1.0
The Birds,221,194,10,11403529.0,2500000.0,4.5614116,4.387423688635715,2.65249998556429,1,1,2.0
Dracula,112,173,13,215862692.0,40000000.0,5.3965673,2.3242339712378777,2.0225060789402174,1,1,1.0
Candyman,222,238,6,25792310.0,6000000.0,4.298718333333333,4.298718333333333,4.298718333333333,1,1,1.0
Cape Fear,10,10,7,182300000.0,35000000.0,5.208571428571428,2.209111404155471,2.00568133736033,4,1,4.0
Star Trek: First Contact,81,239,8,150000000.0,46000000.0,3.260869565217391,1.6301407704916855,3.407369896851186,4,2,2.0
Jingle All the Way,68,107,14,129832389.0,60000000.0,2.16387315,2.9965345644893544,4.266287761831662,1,1,1.0
The Preacher's Wife,48,139,9,48093211.0,40000000.0,1.202330275,2.7335606500000003,2.1880721370462943,1,2,1.0
Ridicule,223,240,3,2503829.0,3000000.0,0.8346096666666667,0.8346096666666667,0.8346096666666667,1,1,1.0
101 Dalmatians,224,153,3,320689294.0,54000000.0,5.93869062962963,2.871228802165135,2.4743434023965145,3,4,1.0
Die Hard 2,19,9,4,240031094.0,70000000.0,3.4290156285714284,2.02427800787436,2.4501322054249046,16,10,1.0
Star Trek: The Motion Picture,225,241,8,139000000.0,35000000.0,3.9714285714285715,2.1299588711911928,4.723664021164021,5,2,1.0
Star Trek VI: The Undiscovered Country,225,242,8,96900000.0,27000000.0,3.588888888888889,5.8277777777777775,4.723664021164021,5,1,2.0
Star Trek V: The Final Frontier,225,243,8,70200000.0,30000000.0,2.34,2.34,4.723664021164021,5,1,1.0
Star Trek II: The Wrath of Khan,225,242,4,96800000.0,12000000.0,8.066666666666666,5.8277777777777775,4.723664021164021,1,1,2.0
Star Trek III: The Search for Spock,225,244,8,87000000.0,18000000.0,4.833333333333333,5.1875,4.723664021164021,5,2,2.0
Star Trek IV: The Voyage Home,225,244,8,133000000.0,24000000.0,5.541666666666667,5.1875,4.723664021164021,5,2,2.0
Batman Returns,226,76,4,280000000.0,80000000.0,3.5,2.832377781704407,4.828101267222222,1,1,1.0
Young Guns,227,135,7,44726644.0,13000000.0,3.440511076923077,2.3797132051282053,3.0863703589743587,1,1,1.0
Grease 2,228,245,3,15171476.0,13200000.0,1.1493542424242424,1.1493542424242424,1.1493542424242424,1,1,1.0
Marked for Death,61,246,4,46044400.0,12000000.0,3.8370333333333333,3.0940193833333334,2.5539541393121694,9,2,1.0
Under Siege,61,42,4,156563139.0,35000000.0,4.473232542857143,2.583754567394958,2.5539541393121694,9,5,2.0
Jaws 2,229,247,10,187884007.0,20000000.0,9.39420035,3.4256719423809527,3.3264674438311688,1,1,1.0
Jaws 3-D,128,248,12,87987055.0,20500000.0,4.2920514634146345,4.2920514634146345,3.139474424093598,1,1,1.0
Mars Attacks!,204,76,3,101371017.0,70000000.0,1.4481573857142858,2.832377781704407,3.0193146399299176,2,2,1.0
Jerry Maguire,99,249,3,273552592.0,50000000.0,5.47105184,2.212629102363261,4.492738524294103,3,2,2.0
Raising Arizona,17,156,3,29180280.0,6000000.0,4.86338,3.901257814934511,1.9712462512714177,6,6,1.0
Marvin's Room,230,250,6,12803305.0,23000000.0,0.5566654347826087,0.5566654347826087,0.5566654347826087,1,1,1.0
Scream,231,37,7,173046663.0,14000000.0,12.360475928571429,3.2462260440912023,5.306424254047618,1,1,4.0
The Last of the Mohicans,94,4,4,75505856.0,40000000.0,1.8876464,1.6433304689026251,2.6349834703167416,1,2,1.0
Evita,232,237,5,141047179.0,55000000.0,2.564494163636364,3.4070286962946605,2.365364552575758,1,1,1.0
Turbulence,106,251,4,11466088.0,55000000.0,0.20847432727272727,0.20847432727272727,0.4432317942760943,2,1,1.0
Metro,37,252,4,31987563.0,55000000.0,0.5815920545454546,3.0371818572261073,2.8424076807377565,5,1,1.0
Absolute Power,103,40,7,50068310.0,50000000.0,1.0013662,3.849782014352873,4.4901584508114265,3,5,13.0
Vegas Vacation,233,253,3,36400360.0,25000000.0,1.4560144,1.4560144,3.037574220871676,9,1,1.0
Lost Highway,234,254,6,3675201.0,15000000.0,0.2450134,1.5622045327067668,1.3866706931216932,1,3,1.0
Rosewood,235,137,6,13130349.0,30000000.0,0.4376783,2.8655722605013394,0.4376783,1,2,1.0
Donnie Brasco,35,255,7,41954997.0,35000000.0,1.1987142,0.6505527444444444,1.5617758065503715,4,1,1.0
Kama Sutra - A Tale of Love,236,88,6,4109095.0,3000000.0,1.3696983333333332,0.8631847241161617,1.3696983333333332,1,4,1.0
Private Parts,237,256,3,41230799.0,28000000.0,1.4725285357142857,2.094391105301252,1.4725285357142857,1,3,1.0
The Saint,185,104,12,118063304.0,68000000.0,1.7362250588235295,2.3177414414643716,1.3387364568587803,2,1,1.0
Liar Liar,13,102,3,302710615.0,45000000.0,6.726902555555555,4.235448899111111,3.5054494142639347,10,3,2.0
Selena,238,257,6,60000000.0,20000000.0,3.0,3.0,3.5563652669667816,3,1,1.0
The Devil's Own,85,217,7,140807547.0,90000000.0,1.5645283,4.6619128414834625,3.6757163228353873,3,2,2.0
Cats Don't Dance,239,258,1,3566637.0,32000000.0,0.11145740625,0.11145740625,0.11145740625,1,1,1.0
Turbo: A Power Rangers Movie,240,259,4,17979739.0,10000000.0,1.7979739,1.7979739,1.7979739,1,1,1.0
Anaconda,238,92,2,136885767.0,45000000.0,3.041905933333333,3.4138705444444444,3.5563652669667816,1,1,1.0
Austin Powers: International Man of Mystery,116,260,8,67683989.0,16500000.0,4.102059939393939,3.7656931958838604,4.261990747536036,1,1,3.0
Breakdown,77,261,6,50159144.0,36000000.0,1.3933095555555555,1.6610016437873358,1.867476349114869,2,1,1.0
The Fifth Element,19,262,2,263920180.0,90000000.0,2.9324464444444445,2.1452725260820413,2.4501322054249046,1,2,1.0
The Lost World: Jurassic Park,64,144,2,229074524.0,73000000.0,3.1380071780821917,5.301865649505297,2.0274679852655613,1,3,1.0
Con Air,17,263,4,224012234.0,75000000.0,2.9868297866666667,2.8057908237499998,1.9712462512714177,7,2,1.0
Hercules,241,264,1,252712101.0,85000000.0,2.9730835411764707,3.7631837994397763,2.9730835411764707,1,2,1.0
My Best Friend's Wedding,36,101,3,299288605.0,38000000.0,7.876015921052631,5.208071387573099,4.279037152085099,3,2,1.0
Face/Off,15,38,4,245676146.0,80000000.0,3.070951825,2.950625088472222,1.8881239678383883,6,4,2.0
A Simple Wish,242,265,2,8345056.0,28000000.0,0.2980377142857143,2.7674985422930933,0.5741799280067452,1,1,1.0
Contact,70,266,6,171120329.0,90000000.0,1.901336988888889,4.093274294862373,4.80791785414008,2,2,1.0
G.I. Jane,56,34,4,48169156.0,50000000.0,0.96338312,2.0460126387905593,0.9445513675,1,6,1.0
Conan the Barbarian,68,267,2,79114085.0,20000000.0,3.95570425,4.414757584325397,4.266287761831662,4,1,1.0
Cop Land,16,268,4,44862187.0,15000000.0,2.9908124666666667,3.4827543460497834,2.825168668471759,19,1,1.0
Event Horizon,144,22,10,26673242.0,60000000.0,0.4445540333333333,3.290114347475746,2.7396678736217948,1,2,1.0
Spawn,243,269,4,87840042.0,40000000.0,2.19600105,2.19600105,2.19600105,1,1,1.0
Air Bud,244,270,3,23144499.0,3000000.0,7.714833,3.9165224146646644,4.0956563064516125,2,1,1.0
Picture Perfect,245,271,3,44332015.0,19000000.0,2.333263947368421,2.333263947368421,2.064940673433584,5,1,1.0
Conspiracy Theory,40,16,4,136982834.0,75000000.0,1.8264377866666666,3.6587210956645233,3.483326751561217,7,6,4.0
Steel,246,272,8,1686429.0,16000000.0,0.1054018125,0.1054018125,0.1054018125,1,1,1.0
Mimic,247,273,9,25480490.0,30000000.0,0.8493496666666667,1.693894456973658,0.8493496666666667,1,3,1.0
Air Force One,85,87,4,315156409.0,85000000.0,3.7077224588235294,2.2512132223600383,3.6757163228353873,5,3,1.0
One Eight Seven,248,207,6,5716080.0,20000000.0,0.285804,2.7563884370046083,1.4836961836229987,5,2,1.0
The Hunt for Red October,115,55,4,199200000.0,30000000.0,6.64,3.7505103664775916,4.2812687,1,4,1.0
L.A. Confidential,249,274,7,126216940.0,35000000.0,3.6061982857142856,4.13815592202716,1.9853027406462584,2,1,1.0
Seven Years in Tibet,25,275,2,131457682.0,70000000.0,1.8779668857142857,1.0679015830543963,2.949390394173641,2,6,1.0
Kiss the Girls,250,276,6,60527873.0,27000000.0,2.2417730740740742,1.5560274567542085,1.712630891726508,6,3,1.0
Wishmaster,251,277,10,15719109.0,5000000.0,3.1438218,3.1438218,3.1438218,1,1,1.0
The Game,7,25,6,109423648.0,50000000.0,2.18847296,4.06239909492541,2.582920902593713,4,3,1.0
Fire Down Below,61,278,4,16000000.0,60000000.0,0.26666666666666666,0.26666666666666666,2.5539541393121694,9,1,1.0
U Turn,252,8,12,6682098.0,19000000.0,0.35168936842105264,2.411277523714331,2.6366304793424122,2,1,1.0
The Ice Storm,253,11,6,8038061.0,18000000.0,0.44655894444444444,5.529765806565656,0.8230496944444444,1,4,1.0
I Know What You Did Last Summer,254,279,10,125586134.0,17000000.0,7.387419647058824,3.75203984171123,3.521112751583711,2,1,1.0
The Devil's Advocate,52,280,6,152944660.0,57000000.0,2.683239649122807,2.3740011520885544,2.7770370845566057,6,2,1.0
Playing God,255,281,6,4000000.0,12000000.0,0.3333333333333333,0.3333333333333333,1.489391413510101,2,1,1.0
Gattaca,62,282,12,12532777.0,36000000.0,0.34813269444444445,1.6775314632756133,1.863003259688973,2,1,1.0
Switchback,128,283,4,6482195.0,37000000.0,0.17519445945945947,0.17519445945945947,3.139474424093598,2,1,1.0
Stripes,208,82,4,85300000.0,10000000.0,8.53,6.335039089826255,4.115000511989994,1,3,3.0
Bean,256,284,3,251212670.0,18000000.0,13.956259444444445,13.956259444444445,7.6793976413888885,1,1,1.0
Mad City,15,285,4,10541523.0,50000000.0,0.21083046,0.21083046,1.8881239678383883,6,1,1.0
One Night Stand,14,17,6,2642983.0,24000000.0,0.11012429166666667,6.9717288125,2.0427800601567885,1,2,1.0
The Rainmaker,257,173,6,45916769.0,40000000.0,1.147919225,2.3242339712378777,1.8376078955305264,8,3,1.0
Boogie Nights,258,286,6,43101594.0,15000000.0,2.8734396,1.5649848923648648,2.1915737980879273,2,4,1.0
Witness,85,226,7,68706993.0,12000000.0,5.72558275,4.8867474928184285,3.6757163228353873,3,1,1.0
The Joy Luck Club,259,65,6,32861136.0,11000000.0,2.987376,1.8321368269402092,3.1843560777777777,1,2,1.0
Sliding Doors,148,287,3,58000000.0,6000000.0,9.666666666666666,3.839942085714285,2.837119046488095,3,1,1.0
Mortal Kombat: Annihilation,260,288,4,51376861.0,30000000.0,1.7125620333333333,1.7125620333333333,1.7125620333333333,1,1,1.0
The Truman Show,13,226,3,264118201.0,60000000.0,4.401970016666667,4.8867474928184285,3.5054494142639347,10,1,1.0
